Time KWT WHT KWR DOL WHG WHH WHB SSL PIN BDF BDI BSF BSI SHD SHP DOG POL COD HER ATF HAL FHS REX FFS FFD SKL SKB SKO SBF POP RFS RFP RFD THO DFS DFD SCU OCT SQD SCH SCM SCO SPI SSO HAK CAP SAN FOS EUL TAN KIN CRO PAN PWN EBC BG COR SPG BFF BIV BC BO BD MA EUP ZL ZM ZS JEL GEL PTE PL PS BB PB DC DL DR DIN RelKWT RelWHT RelKWR RelDOL RelWHG RelWHH RelWHB RelSSL RelPIN RelBDF RelBDI RelBSF RelBSI RelSHD RelSHP RelDOG RelPOL RelCOD RelHER RelATF RelHAL RelFHS RelREX RelFFS RelFFD RelSKL RelSKB RelSKO RelSBF RelPOP RelRFS RelRFP RelRFD RelTHO RelDFS RelDFD RelSCU RelOCT RelSQD RelSCH RelSCM RelSCO RelSPI RelSSO RelHAK RelCAP RelSAN RelFOS RelEUL RelTAN RelKIN RelCRO RelPAN RelPWN RelEBC RelBG RelCOR RelSPG RelBFF RelBIV RelBC RelBO RelBD RelMA RelEUP RelZL RelZM RelZS RelJEL RelGEL RelPTE RelPL RelPS RelBB RelPB RelDC RelDL RelDR RelDIN MigWHT MigWHG MigWHH MigPIN MigBDF MigBDI MigBSF MigSHP MigSCH MigSCM MigSCO MigSPI MigSSO MigHAK PelDemRatio PiscivPlankRatio DivCount InfEpiRatio BSSslope HabitCover
1.314000e+04 1745.281445 4381.984452 7794.696202 3413.568841 328848.097543 45777.025726 93571.585090 5629.672025 7776.788756 2900.476446 27.087419 328.118356 721.916265 16557.936426 33662.287406 49211.215969 2603642.062617 2230267.418842 561417.410006 1885666.372539 1490825.568041 545109.937771 158304.442214 673431.933688 171319.357382 31811.103024 46397.931564 26186.578739 291973.181633 150324.785876 435091.950714 49645.955077 97523.625868 89828.236421 1520169.230558 348363.544710 37371.096668 748801.227089 545295.150859 12237.672029 397600.673862 126359.918828 2026.875630 117327.525833 158759.322800 1890414.062556 792420.640582 538896.427607 166561.106460 535125.336462 6477.141640 2088044.047684 575450.862892 1834681.803214 960217.722909 588138.690946 1832.670483 35157.766989 78915.595284 1689015.967805 12289200.067568 185221319.440374 4293372.597519 2163928.439105 6291246.554308 19735583.017969 13581278.138641 18449043.014891 153624.751564 1359713.044534 12.395280 67527572.328605 103551448.531451 1564.887082 3209379.281349 0.000000 4415516.247348 7020218.713984 4000835752.528673 1.259937 0.647072 1.462964 0.788674 0.657682 0.228452 1.457215 0.975047 1.045992 0.394321 0.349584 1.172829 2.112254 2.691628 2.764410 2.534351 1.100759 2.809733 1.834451 1.048580 5.102322 2.333886 1.133734 1.575076 0.962700 1.846407 1.270613 2.187027 0.970817 0.737671 1.005002 1.110693 1.275592 1.371864 2.732936 1.879191 1.348903 3.200347 1.295487 0.409856 0.756585 3.207831 0.007372 0.264974 0.544196 0.934888 0.943105 1.710943 0.460482 2.868428 3.582470 1.001603 0.162506 0.408006 0.564144 1.504372 1.001701 1.028366 0.608630 0.411133 4.582736 73.457649 1.818215 6.982715 1.358381 1.561335 1.074451 3.033673 3.512546 3.595640 1.000000 29.803174 23.294544 0.388582 3.927351 0.000000 69.223202 110.057803 1.181121 2302.401234 328848.097543 45777.025726 0.000000 2274.291306 2.426860 33.739722 0.000000 12237.672029 397600.673862 126359.918828 2026.875630 117327.525833 158759.322800 0.116845 11728799448663465903783936.000000 64.086957 142.530495 -34915.811259 0.067360
1.350500e+04 1735.253635 4370.167627 7779.798135 3374.509551 324230.020050 45019.329638 94344.926078 5555.114225 7730.832233 2884.359368 26.629830 328.196545 728.516998 16774.442185 33729.648667 50848.158746 2572386.919284 2196757.040735 562095.383493 1878508.364597 1471813.603392 533627.066974 160301.820120 672785.512730 171641.910214 31313.273739 45130.773915 26103.725521 291724.274102 149921.504087 435216.443999 49058.935329 97614.317019 90273.870386 1508086.631535 352062.540450 36856.741802 769104.855796 549588.561495 10350.753576 91308.058031 127485.702815 155921.850804 95697.315745 156407.569504 1895189.191730 794975.423057 541778.530797 164173.785282 547878.639349 6693.118457 2062593.104422 547720.945580 1791040.067738 933569.654216 596208.513143 1832.764360 35183.098193 77187.222075 1667866.231708 12446841.296815 190808352.966112 4225808.584848 2255845.061955 6353449.135602 19760790.082472 13593655.948771 18609666.552695 158595.676500 1504511.747480 13.267880 67414912.567791 104066273.765675 1958.800927 3219380.872243 0.000000 4420311.405908 7121490.876954 4012516760.644802 1.252698 0.645327 1.460168 0.779650 0.648446 0.224671 1.469258 0.962134 1.039811 0.392130 0.343679 1.173109 2.131567 2.726822 2.769942 2.618653 1.087545 2.767516 1.836666 1.044600 5.037254 2.284722 1.148039 1.573564 0.964513 1.817511 1.235912 2.180107 0.969989 0.735692 1.005290 1.097560 1.276778 1.378670 2.711214 1.899145 1.330338 3.287124 1.305687 0.346661 0.173748 3.236411 0.567109 0.216124 0.536134 0.937249 0.946146 1.720094 0.453882 2.936790 3.701925 0.989395 0.154675 0.398300 0.548488 1.525013 1.001753 1.029107 0.595300 0.405985 4.641522 75.673433 1.789602 7.279318 1.371811 1.563329 1.075431 3.060085 3.626204 3.978548 1.000000 29.753452 23.410358 0.486396 3.939590 0.000000 69.298377 111.645474 1.184569 2296.096454 324230.020050 45019.329638 0.000000 2261.730480 2.385754 33.747095 0.000000 10350.753576 91308.058031 127485.702815 155921.850804 95697.315745 156407.569504 0.117692 11791556177362734586789888.000000 64.086957 148.396732 -35104.849303 0.068594
1.387000e+04 1724.462942 4359.292808 7762.446163 3336.163271 319688.066877 44326.024815 95112.831127 5483.635429 7686.945670 2869.623093 26.189191 328.277041 734.889790 16990.666148 32597.625741 52514.519795 2543744.023909 2166154.885555 562485.299800 1871989.338382 1454008.140460 522350.552510 162202.051415 672119.369589 171870.053673 30840.038525 43941.991618 26029.570161 291545.302813 149595.084140 435351.617433 48504.741619 97694.812299 90717.431598 1497680.942786 355587.345747 36375.743227 789746.416515 553922.296767 12150.452000 442463.113557 125589.291817 1989.775522 110505.439214 197469.524807 1899129.222895 797266.664339 542919.141114 161890.076174 560662.860314 6914.714150 2036353.791215 521360.798165 1748514.121287 906948.701736 604434.604237 1832.861694 35208.730806 75461.903800 1648658.081603 12592625.876638 196408777.511806 4160007.319398 2348259.620707 6411500.507723 19769738.135900 13603993.541105 18761329.569348 163690.126507 1562686.308662 14.126173 67303664.514925 104467419.421633 2432.134511 3227382.865893 0.000000 4425864.113983 7218503.402836 4023988757.457290 1.244908 0.643721 1.456911 0.770791 0.639362 0.221211 1.481217 0.949754 1.033908 0.390127 0.337992 1.173396 2.150213 2.761971 2.676978 2.704469 1.075436 2.728963 1.837941 1.040975 4.976315 2.236442 1.161648 1.572006 0.965795 1.790043 1.203357 2.173914 0.969394 0.734090 1.005602 1.085161 1.277831 1.385444 2.692507 1.918159 1.312976 3.375345 1.315983 0.406935 0.841953 3.188268 0.007237 0.249567 0.676887 0.939198 0.948873 1.723715 0.447568 3.005317 3.824489 0.976808 0.147231 0.388843 0.532847 1.546054 1.001806 1.029856 0.581994 0.401309 4.695886 77.894527 1.761735 7.577528 1.384345 1.564037 1.076248 3.085024 3.742686 4.132385 1.000000 29.704353 23.500598 0.603931 3.949382 0.000000 69.385428 113.166364 1.187956 2290.274519 319688.066877 44326.024815 0.000000 2250.240921 2.346189 33.754863 0.000000 12150.452000 442463.113557 125589.291817 1989.775522 110505.439214 197469.524807 0.118315 11816401989031042689794048.000000 64.086957 154.432026 -35180.067173 0.069871
1.423500e+04 1712.946270 4349.383958 7743.623367 3298.434706 315196.137426 43710.183263 95874.629653 5416.701979 7648.089916 2855.799630 25.761949 328.342038 741.023253 17206.784542 34305.109568 54207.851572 2513341.743793 2133235.545323 559695.350359 1865042.489422 1435600.856950 511136.386936 163968.912390 671334.675068 172006.132198 30347.951931 42730.256316 25937.044917 291277.608906 149168.121689 435421.215836 47904.977195 97710.759062 91138.022704 1486201.935088 358932.975636 35876.370226 810690.852072 558282.577651 14530.835496 812428.318034 122877.029889 153765.854824 134391.015885 246306.429057 1902142.899361 799191.110936 541306.877576 159471.439090 573457.184407 7141.894224 1991569.283892 496284.094228 1707029.380162 880351.098923 612819.416014 1832.963270 35234.914597 73742.661289 1631502.149250 12730049.360030 202034076.705271 4095242.964001 2443296.300537 6463728.297740 19754089.058993 13623395.467817 18917745.969230 168892.014084 1452070.056537 14.897334 67309094.740397 105026333.135245 2992.187192 3237521.739629 0.000000 4434650.282678 7328614.815188 4035582066.436738 1.236594 0.642258 1.453378 0.762074 0.630379 0.218138 1.493081 0.938161 1.028682 0.388247 0.332478 1.173629 2.168159 2.797103 2.817200 2.791675 1.062582 2.687490 1.828824 1.037112 4.913316 2.188428 1.174302 1.570171 0.966559 1.761481 1.170173 2.166187 0.968504 0.731995 1.005763 1.071743 1.278040 1.391867 2.671870 1.936206 1.294951 3.464860 1.326342 0.486657 1.545952 3.119413 0.559267 0.303510 0.844290 0.940688 0.951163 1.718596 0.440882 3.073898 3.950141 0.955326 0.140150 0.379618 0.517221 1.567502 1.001862 1.030622 0.568734 0.397133 4.747132 80.125486 1.734308 7.884199 1.395622 1.562799 1.077783 3.110745 3.861624 3.839870 1.000000 29.706749 23.626329 0.743000 3.961790 0.000000 69.523171 114.892610 1.191378 2284.962653 315196.137426 43710.183263 0.000000 2239.420578 2.307864 33.761434 0.000000 14530.835496 812428.318034 122877.029889 153765.854824 134391.015885 246306.429057 0.118628 11781316304571398619136000.000000 64.076087 161.203168 -35075.397384 0.071223
1.460000e+04 1700.907735 4340.432731 7723.023281 3261.248376 310771.362997 43158.314488 96635.433132 5352.019785 7608.103653 2843.099747 25.349522 328.407896 746.957040 17422.255865 34477.933566 55928.577921 2483311.042981 2101279.316701 557304.699338 1857881.559019 1417500.815285 500198.806851 165590.837527 670522.807675 172056.822854 29863.449727 41558.849413 25849.362475 290985.971589 148703.779013 435509.255803 47322.784487 97739.879126 91561.327883 1474091.613366 362101.570889 35398.820153 831944.385755 562669.354193 14050.176510 608377.905070 123625.575797 1954.849486 132575.669236 284140.166752 1906271.128623 801128.876456 538361.156126 157119.467853 586245.063597 7374.724848 1967486.919445 472430.633036 1666456.057635 853806.892768 621365.045648 1833.069646 35261.534417 72032.280156 1616161.797544 12860811.660227 207663637.907832 4035328.261003 2538611.688977 6519562.223113 19770287.490274 13639115.475035 19070185.240873 174191.923279 1443266.817306 15.800448 67210382.636853 105478114.671878 3643.884441 3246836.553562 0.000000 4443885.302670 7431090.256947 4046956024.079648 1.227903 0.640936 1.449512 0.753482 0.621529 0.215383 1.504929 0.926959 1.023304 0.386521 0.327155 1.173864 2.185520 2.832130 2.831393 2.880292 1.049886 2.647231 1.821013 1.033130 4.851369 2.141599 1.185917 1.568272 0.966844 1.733359 1.138094 2.158864 0.967535 0.729716 1.005966 1.058718 1.278420 1.398332 2.650099 1.953299 1.277714 3.555697 1.336764 0.470560 1.157669 3.138416 0.007110 0.299410 0.973977 0.942730 0.953469 1.709244 0.434379 3.142445 4.078918 0.943774 0.133413 0.370595 0.501626 1.589360 1.001920 1.031401 0.555543 0.393399 4.795894 82.358136 1.708935 8.191769 1.407678 1.564080 1.079027 3.135811 3.982803 3.816591 1.000000 29.663183 23.727960 0.904825 3.973188 0.000000 69.667951 116.499144 1.194736 2280.105787 310771.362997 43158.314488 0.000000 2229.449366 2.270825 33.767685 0.000000 14050.176510 608377.905070 123625.575797 1954.849486 132575.669236 284140.166752 0.118870 11717192986630788413915136.000000 64.086957 167.516590 -34883.560258 0.072613
1.496500e+04 1688.299175 4332.372474 7700.699266 3224.823846 306433.694059 42660.694020 97397.350451 5290.118188 7569.703875 2831.524590 24.954125 328.484328 752.707646 17637.666044 34792.783824 57677.869402 2455992.659238 2072394.204019 557602.659345 1851291.537791 1400308.989510 489601.547780 167094.712676 669730.618576 172028.046672 29405.566843 40460.637328 25772.379710 290777.424246 148345.376142 435659.650366 46799.138681 97771.334196 91993.959959 1463309.180514 365098.393496 34959.165031 853522.743779 567081.069222 11104.718748 105919.778641 121426.880119 151380.084694 104831.318982 305221.823515 1911477.915274 803141.363166 534601.364958 155140.828205 599011.082359 7613.299955 1947278.608203 449727.728359 1626736.422502 827361.968930 630073.790747 1833.181457 35288.560250 70333.866952 1602458.866504 12983357.799467 213309742.092628 3980344.620767 2635872.369668 6580051.109220 19797538.179056 13653006.868770 19221918.834456 179581.696365 1573969.979116 16.902935 67106934.688004 106002228.716460 4389.124294 3256784.336646 0.000000 4454580.987687 7537827.235128 4058333719.554989 1.218801 0.639746 1.445322 0.745067 0.612854 0.212900 1.516794 0.916237 1.018139 0.384947 0.322053 1.174137 2.202346 2.867146 2.857249 2.970379 1.038336 2.610841 1.821986 1.029465 4.792531 2.096227 1.196688 1.566419 0.966682 1.706783 1.108020 2.152434 0.966841 0.727957 1.006314 1.047003 1.278832 1.404939 2.630714 1.969465 1.261845 3.647922 1.347245 0.371912 0.201552 3.082599 0.550590 0.236752 1.046240 0.945305 0.955864 1.697307 0.428909 3.210875 4.210873 0.934080 0.127002 0.361762 0.486089 1.611636 1.001981 1.032191 0.542444 0.390064 4.841593 84.597347 1.685649 8.505617 1.420738 1.566236 1.080126 3.160761 4.106038 4.162224 1.000000 29.617526 23.845863 1.089878 3.985361 0.000000 69.835630 118.172487 1.198095 2275.703593 306433.694059 42660.694020 0.000000 2220.362296 2.235307 33.774827 0.000000 11104.718748 105919.778641 121426.880119 151380.084694 104831.318982 305221.823515 0.119157 11635342650214341928812544.000000 64.086957 173.853358 -34638.487875 0.074062
1.533000e+04 1675.301399 4325.047328 7676.751854 3189.397132 302189.793180 42201.954838 98158.162323 5230.903134 7532.234493 2821.029943 24.575899 328.571291 758.284800 17853.261672 33320.932292 59451.914091 2432103.878877 2047092.243346 559006.613316 1845648.009634 1384756.029538 479348.873009 168509.401907 668951.946043 171921.869387 28976.611704 39446.053268 25708.889611 290689.159278 148117.536712 435882.449242 46331.422645 97811.963847 92439.227528 1455161.134322 367930.621248 34560.248785 875428.871628 571525.390874 9732.285126 287521.894629 120103.985853 1922.262871 88590.211725 311306.867773 1916667.034911 805134.109406 529535.549242 153403.053458 611738.954688 7857.685315 1930860.956980 428130.789560 1587893.392927 801045.471315 638947.924867 1833.299244 35315.949472 68650.374264 1590270.285789 13095858.126812 218970554.065444 3928560.740539 2733113.225887 6640718.780137 19817030.887253 13661394.507683 19365011.550399 185092.670642 1680468.354507 18.051315 66955055.617087 106399666.386741 5226.234926 3264714.199536 0.000000 4464631.587286 7636919.261172 4069485189.351198 1.209418 0.638664 1.440827 0.736882 0.604366 0.210611 1.528643 0.905981 1.013099 0.383520 0.317171 1.174448 2.218664 2.902193 2.736378 3.061741 1.028237 2.578965 1.826574 1.026327 4.739301 2.052330 1.206819 1.564598 0.966086 1.681885 1.080235 2.147132 0.966548 0.726839 1.006828 1.036539 1.279363 1.411739 2.616066 1.984743 1.247446 3.741548 1.357804 0.325947 0.547119 3.049015 0.006992 0.200073 1.067099 0.947871 0.958236 1.681224 0.424105 3.279100 4.346041 0.926205 0.120903 0.353124 0.470627 1.634334 1.002045 1.032993 0.529460 0.387097 4.883545 86.842390 1.663719 8.819400 1.433837 1.567778 1.080790 3.184291 4.232043 4.443849 1.000000 29.550495 23.935269 1.297744 3.995065 0.000000 69.993196 119.725979 1.201387 2271.690536 302189.793180 42201.954838 0.000000 2212.136219 2.201338 33.783028 0.000000 9732.285126 287521.894629 120103.985853 1922.262871 88590.211725 311306.867773 0.119302 11525059095832297237118976.000000 64.086957 180.194352 -34308.054704 0.075539
1.569500e+04 1661.804991 4318.564598 7652.252088 3154.608263 298013.021907 41798.159657 98917.317457 5176.073262 7499.875230 2811.160734 24.211106 328.646058 763.661047 18069.441099 34547.055631 61254.331030 2407407.643407 2020533.561857 557537.723408 1839876.042524 1369091.332857 469199.196730 169806.063876 668086.403067 171748.582149 28533.345322 38409.480106 25630.211547 290574.746099 147845.272843 436092.896868 45833.900893 97796.149216 92873.923577 1446472.749056 370600.756798 34148.868846 897622.051598 575993.909102 11599.260723 710959.824360 120335.292060 149576.782485 103957.198833 300074.354604 1920675.919157 806846.563786 523586.886418 151870.765940 624409.129264 8107.830338 1894226.055675 407578.312856 1549977.318806 774855.581846 647990.282249 1833.423764 35343.952087 66985.080139 1579673.560399 13205799.430625 224651579.707987 3878106.773776 2832872.997366 6696798.000281 19802272.099781 13676085.209153 19515474.724325 190705.850776 1602117.789216 19.090692 66868924.843964 106992606.299659 6149.560348 3274172.147581 0.000000 4476681.738141 7746819.169846 4080747782.593339 1.199675 0.637707 1.436229 0.728844 0.596013 0.208595 1.540465 0.896485 1.008747 0.382179 0.312463 1.174715 2.234395 2.937335 2.837069 3.154565 1.017796 2.545506 1.821774 1.023117 4.685689 2.008874 1.216106 1.562574 0.965112 1.656156 1.051848 2.140561 0.966167 0.725503 1.007314 1.025409 1.279156 1.418378 2.600446 1.999146 1.232598 3.836401 1.368420 0.388475 1.352870 3.054887 0.544031 0.234778 1.028596 0.949853 0.960274 1.662337 0.419868 3.347016 4.484394 0.908632 0.115099 0.344692 0.455240 1.657463 1.002113 1.033812 0.516617 0.384517 4.924543 89.095450 1.642352 9.141312 1.445946 1.566611 1.081952 3.209032 4.360385 4.236658 1.000000 29.512481 24.068654 1.527018 4.006639 0.000000 70.182110 121.448909 1.204712 2268.121339 298013.021907 41798.159657 0.000000 2204.380702 2.168621 33.790447 0.000000 11599.260723 710959.824360 120335.292060 149576.782485 103957.198833 300074.354604 0.119280 11395557008829350556991488.000000 64.086957 187.433087 -33919.896739 0.077084
1.606000e+04 1647.817661 4312.718909 7627.014296 3120.373238 293905.203627 41438.323275 99676.410458 5123.624491 7467.010518 2801.978889 23.858450 328.711608 768.856547 18285.554413 34856.428565 63085.595084 2382078.623279 1993969.424741 554901.386770 1834016.074125 1353529.075587 459238.629589 171035.231212 667189.321141 171518.370121 28083.751373 37361.999828 25548.025263 290427.670804 147506.041331 436332.831474 45328.508193 97779.746666 93313.230959 1436822.982729 373122.634064 33740.863131 920091.555556 580500.139035 13626.760230 722675.517210 117939.670518 1893.045420 124226.121515 279159.940551 1924130.053992 808501.764737 519479.017464 150309.396038 637005.698625 8363.755864 1869491.537819 388031.003163 1513018.873680 748812.133764 657203.378187 1833.555465 35372.507402 65340.964764 1570605.751621 13314084.142073 230342582.496216 3831082.929241 2932731.214114 6754131.620970 19801549.679457 13689566.654260 19666117.641038 196405.169099 1535211.809785 20.194326 66747152.838802 107452216.582197 7148.761000 3282831.225896 0.000000 4488873.895209 7851246.228674 4091819698.633990 1.189577 0.636844 1.431492 0.720934 0.587798 0.206800 1.552287 0.887401 1.004326 0.380930 0.307912 1.174950 2.249596 2.972466 2.862475 3.248874 1.007087 2.512040 1.813160 1.019859 4.632427 1.966228 1.224909 1.560476 0.963818 1.630061 1.023163 2.133697 0.965678 0.723838 1.007868 1.014102 1.278942 1.425087 2.583098 2.012750 1.217871 3.932435 1.379126 0.456379 1.375163 2.994071 0.006885 0.280553 0.956905 0.951562 0.962244 1.649295 0.415552 3.414537 4.625945 0.896767 0.109579 0.336473 0.439939 1.681029 1.002185 1.034647 0.503937 0.382310 4.964923 91.352468 1.622438 9.463541 1.458325 1.566554 1.083018 3.233803 4.490697 4.059731 1.000000 29.458737 24.172047 1.775132 4.017235 0.000000 70.373249 123.086039 1.207981 2264.913828 293905.203627 41438.323275 0.000000 2197.136534 2.136974 33.796878 0.000000 13626.760230 722675.517210 117939.670518 1893.045420 124226.121515 279159.940551 0.119356 11306125676343956579811328.000000 64.076087 194.408490 -33651.942389 0.078658
1.642500e+04 1633.798132 4307.524383 7601.091166 3086.657861 289879.413079 41118.758955 100436.055649 5073.586391 7435.260071 2793.510322 23.518762 328.775140 773.885698 18502.052021 35487.881728 64949.078472 2358007.437443 1969193.317434 554152.314662 1828529.669553 1338512.049730 449507.369408 172163.564429 666302.102336 171238.792218 27645.996743 36350.496955 25469.287712 290338.110712 147224.851242 436648.982980 44860.723426 97763.245737 93764.976351 1427151.822117 375517.775055 33356.019718 942847.240717 585058.014582 12900.360671 271159.614969 117053.925687 147487.076982 120127.838154 249908.540220 1927809.185865 810243.370054 518837.426328 148886.674769 649515.476682 8625.535072 1849202.887161 369433.185653 1477030.783616 722957.992369 666589.886390 1833.694705 35401.594606 63721.244260 1562960.168391 13419568.537792 236046046.485760 3788174.057579 3034603.032795 6816192.976817 19817292.064164 13703766.389363 19814357.704413 202180.909460 1614001.931754 21.543636 66676085.248105 107950067.263044 8209.229512 3292263.734664 0.000000 4502685.718176 7960275.156537 4102906615.066579 1.179456 0.636077 1.426627 0.713145 0.579746 0.205205 1.564117 0.878734 1.000056 0.379779 0.303528 1.175177 2.264311 3.007659 2.914331 3.344842 0.996911 2.480827 1.810712 1.016808 4.581032 1.924564 1.232989 1.558401 0.962247 1.604652 0.995463 2.127121 0.965380 0.722459 1.008599 1.003636 1.278726 1.431986 2.565711 2.025670 1.203980 4.029692 1.389954 0.432051 0.515984 2.971585 0.536430 0.271298 0.856637 0.953381 0.964317 1.647258 0.411618 3.481593 4.770734 0.887035 0.104327 0.328469 0.424750 1.705039 1.002261 1.035498 0.491445 0.380449 5.004259 93.614427 1.604267 9.792269 1.471725 1.567799 1.084142 3.258179 4.622756 4.268085 1.000000 29.427372 24.284041 2.038461 4.028778 0.000000 70.589781 124.795314 1.211254 2262.075005 289879.413079 41118.758955 0.000000 2190.444658 2.106475 33.802974 0.000000 12900.360671 271159.614969 117053.925687 147487.076982 120127.838154 249908.540220 0.119800 11292154735583462154043392.000000 64.076087 201.362426 -33610.371382 0.080291
1.679000e+04 1619.448976 4303.031739 7574.204362 3053.557110 285953.080223 40820.681505 101196.210353 5025.366692 7403.047632 2785.876511 23.193357 328.846927 778.766675 18719.134882 34009.243336 66850.792489 2337551.046835 1948513.482151 555641.570586 1823971.908169 1324998.366015 440081.010615 173227.889968 665482.992175 170916.260724 27240.321398 35434.328141 25407.544572 290395.551409 147105.664936 437088.836890 44463.603520 97774.742131 94240.996536 1419578.392744 377805.801975 33016.521314 965907.437829 589682.730019 10195.754599 119849.550548 117305.090255 1864.202546 94975.348101 218274.975101 1932028.183172 812122.184848 520399.348631 147699.507358 661926.577086 8893.265633 1840254.198516 351746.397401 1441996.923385 697337.322187 676152.360938 1833.841546 35431.089655 62128.877091 1556590.530535 13520149.424521 241752856.669270 3748516.899824 3136028.886546 6881286.012591 19843777.427075 13711754.299136 19948476.792198 208059.370898 1761240.272296 23.064524 66545174.016584 108278541.020304 9313.771657 3299665.194016 0.000000 4515559.007977 8060807.085965 4113753460.366247 1.169097 0.635413 1.421580 0.705497 0.571894 0.203717 1.575955 0.870383 0.995723 0.378741 0.299328 1.175433 2.278592 3.042948 2.792903 3.442780 0.988262 2.454774 1.815578 1.014273 4.534781 1.884205 1.240612 1.556485 0.960435 1.581106 0.970373 2.121964 0.965571 0.721874 1.009615 0.994752 1.278876 1.439256 2.552096 2.038013 1.191726 4.128250 1.400941 0.341470 0.228059 2.977961 0.006780 0.214493 0.748204 0.955468 0.966553 1.652217 0.408336 3.548120 4.918814 0.882742 0.099332 0.320678 0.409697 1.729498 1.002342 1.036360 0.479164 0.378899 5.041766 95.877713 1.587472 10.119557 1.485780 1.569894 1.084774 3.280233 4.757164 4.657444 1.000000 29.369594 24.357933 2.312733 4.037835 0.000000 70.791599 126.371379 1.214456 2259.602304 285953.080223 40820.681505 0.000000 2184.423272 2.077247 33.809698 0.000000 10195.754599 119849.550548 117305.090255 1864.202546 94975.348101 218274.975101 0.120448 11326157383600717344800768.000000 64.076087 207.964756 -33712.693497 0.081942
1.715500e+04 1604.850911 4299.281218 7547.303671 3021.145228 282107.442857 40557.759879 101955.523013 4980.809366 7375.518925 2778.741583 22.880117 328.913620 783.477085 18937.429137 34435.600575 68792.094811 2317928.466429 1928095.930634 556255.763451 1819666.275775 1311965.178662 430699.162443 174242.480040 664596.809057 170554.181769 26837.383569 34554.800263 25339.859988 290505.841960 147038.902445 437579.596167 44069.763915 97748.440440 94720.220402 1412589.512010 379996.336239 32680.030416 989239.871851 594363.029498 9247.903285 506253.283956 115187.732197 145923.237987 82987.823633 185954.107332 1935800.826872 813868.289984 522016.215509 146588.225381 674222.446391 9166.910611 1814004.916831 334916.585432 1407892.089549 671960.499274 685893.830390 1833.996132 35461.188821 60567.087372 1551538.511572 13614860.972412 247479622.379742 3709768.630860 3239794.311352 6942952.785712 19841568.507341 13724248.486751 20082888.238711 214041.327436 1774684.656866 24.527690 66478619.943340 108777700.663746 10445.575175 3308226.013229 0.000000 4529768.828119 8169391.681949 4124688125.552700 1.158559 0.634859 1.416531 0.698008 0.564203 0.202405 1.587780 0.862666 0.992021 0.377771 0.295286 1.175672 2.292374 3.078433 2.827916 3.542756 0.979966 2.429052 1.817585 1.011879 4.490176 1.844037 1.247878 1.554412 0.958400 1.557718 0.946287 2.116312 0.965938 0.721546 1.010748 0.985941 1.278532 1.446575 2.539531 2.049829 1.179580 4.227972 1.412060 0.309725 0.963338 2.924209 0.530742 0.187420 0.637414 0.957333 0.968631 1.657350 0.405264 3.614029 5.070166 0.870151 0.094580 0.313094 0.394788 1.754415 1.002426 1.037241 0.467119 0.377669 5.077085 98.148913 1.571062 10.454394 1.499094 1.569720 1.085762 3.302335 4.893938 4.692996 1.000000 29.340221 24.470222 2.593775 4.048311 0.000000 71.014370 128.073688 1.217684 2257.523876 282107.442857 40557.759879 0.000000 2178.792691 2.049147 33.816204 0.000000 9247.903285 506253.283956 115187.732197 145923.237987 82987.823633 185954.107332 0.121058 11361362134046468091150336.000000 64.065217 215.450128 -33818.556252 0.083654
1.752000e+04 1590.051259 4296.205676 7520.267725 2989.295722 278329.641080 40322.203430 102714.167511 4938.837917 7348.763768 2772.012260 22.576464 328.970267 788.019887 19156.470967 34781.740594 70772.695284 2297394.606138 1906542.305536 554085.648864 1815094.609727 1298907.079333 421146.518487 175185.077110 663648.492232 170158.698490 26424.713457 33676.640708 25263.553714 290585.404047 146882.810927 438100.418257 43647.633560 97703.037749 95202.330268 1404782.896636 382095.655009 32335.999869 1012810.607114 599088.870301 11148.218909 808428.100962 114607.606555 1839.834538 98680.625917 156802.506282 1938945.597262 815511.454209 523095.103554 145357.500748 686390.498894 9446.430224 1788069.396806 318907.850692 1374682.060908 646835.487479 695817.208492 1834.158367 35491.931057 59038.778079 1547822.393759 13707084.400279 253221549.368141 3672089.518197 3343543.821975 7001494.387069 19831983.147502 13737972.486436 20218427.388594 220098.983338 1641704.021316 25.880221 66399578.619108 109219584.934320 11590.374147 3316180.221059 0.000000 4543754.258744 8274509.806316 4135473501.709941 1.147875 0.634405 1.411457 0.690650 0.556647 0.201230 1.599595 0.855396 0.988422 0.376856 0.291367 1.175874 2.305666 3.114040 2.856342 3.644756 0.971285 2.401898 1.810494 1.009337 4.445485 1.803137 1.254629 1.552194 0.956178 1.533765 0.922239 2.109939 0.966203 0.720780 1.011951 0.976497 1.277939 1.453938 2.525496 2.061154 1.167162 4.328712 1.423288 0.373369 1.538340 2.909482 0.006692 0.222861 0.537488 0.958889 0.970587 1.660776 0.401862 3.679254 5.224766 0.857710 0.090059 0.305709 0.380026 1.779798 1.002515 1.038140 0.455332 0.376764 5.111476 100.426127 1.555105 10.789180 1.511735 1.568961 1.086848 3.324622 5.032443 4.341341 1.000000 29.305336 24.569627 2.878044 4.058045 0.000000 71.233623 129.721653 1.220868 2255.802141 278329.641080 40322.203430 0.000000 2173.457598 2.021913 33.821821 0.000000 11148.218909 808428.100962 114607.606555 1839.834538 98680.625917 156802.506282 0.121506 11384855684340338906890240.000000 64.065217 223.095717 -33889.232801 0.085392
